"codigo_ocorrencia";"aeronave_matricula";"aeronave_operador_categoria";"aeronave_tipo_veiculo";"aeronave_fabricante";"aeronave_modelo";"aeronave_tipo_icao";"aeronave_motor_tipo";"aeronave_motor_quantidade";"aeronave_pmd";"aeronave_pmd_categoria";"aeronave_assentos";"aeronave_ano_fabricacao";"aeronave_pais_fabricante";"aeronave_pais_registro";"aeronave_registro_categoria";"aeronave_registro_segmento";"aeronave_voo_origem";"aeronave_voo_destino";"aeronave_fase_operacao";"aeronave_fase_operacao_icao";"aeronave_tipo_operacao";"aeronave_nivel_dano";"total_fatalidades";"aeronave_dia_extracao"
"200902198630783";"PTGXP";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201A";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1981";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"NAVEGAÇÃO A BAIXA ALTURA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201401143281794";"PTUFB";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201A";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1989";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201507251261327";"PPGUU";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1962";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SSAK";"SSAK";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201802281324021";"PTAVO";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"F35";"BE35";"PISTÃO";"MONOMOTOR";"1247";"ATÉ 2250 KG";"4";"1955";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"SWSI";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"DESTRUÍDA";"3";"2019-05-31"
"201505018085776";"PTRKA";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-711ST";"P28T";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"4";"1981";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SWFR";"SWFR";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201808061722447";"PTRKA";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-711ST";"P28T";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"4";"1981";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SWKE";"SWFR";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201904241627491";"PTIZS";"AEROCLUBE";"AVIÃO";"PIPER AIRCRAFT";"PA-28-140";"P28A";"PISTÃO";"MONOMOTOR";"975";"ATÉ 2250 KG";"2";"1973";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBMT";"SBMT";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201111243084806";"PTIZS";"AEROCLUBE";"AVIÃO";"PIPER AIRCRAFT";"PA-28-140";"P28A";"PISTÃO";"MONOMOTOR";"975";"ATÉ 2250 KG";"2";"1973";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBMT";"SDTB";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201502011684333";"PTIZS";"AEROCLUBE";"AVIÃO";"PIPER AIRCRAFT";"PA-28-140";"P28A";"PISTÃO";"MONOMOTOR";"975";"ATÉ 2250 KG";"2";"1973";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBMT";"SBMT";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201306201965513";"PTIZS";"AEROCLUBE";"AVIÃO";"PIPER AIRCRAFT";"PA-28-140";"P28A";"PISTÃO";"MONOMOTOR";"975";"ATÉ 2250 KG";"2";"1973";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201402183178334";"PTIZI";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"182P";"C182";"PISTÃO";"MONOMOTOR";"1338";"ATÉ 2250 KG";"4";"1973";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201408111911410";"PPGBK";"ÓRGÃO PÚBLICO";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1991";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBBI";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201307307719214";"PPGBK";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1991";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201104074269174";"PPGBK";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1991";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"200907037531573";"PTECZ";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"6";"1976";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"TÁXI";"TAXI";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"201010229168274";"PPFLH";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201203306967602";"PPFLH";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SWNV";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201108205922240";"PPFLH";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201005085456240";"PTBXF";"ESCOLA DE AVIAÇÃO";"AVIÃO";"CESSNA AIRCRAFT";"150E";"C150";"PISTÃO";"MONOMOTOR";"726";"ATÉ 2250 KG";"2";"1965";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBSV";"SBSV";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201106208552028";"PTBXF";"ESCOLA DE AVIAÇÃO";"AVIÃO";"CESSNA AIRCRAFT";"150E";"C150";"PISTÃO";"MONOMOTOR";"726";"ATÉ 2250 KG";"2";"1965";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201312167004168";"PTBXF";"ESCOLA DE AVIAÇÃO";"AVIÃO";"CESSNA AIRCRAFT";"150E";"C150";"PISTÃO";"MONOMOTOR";"726";"ATÉ 2250 KG";"2";"1965";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201007212309264";"PTBXF";"ESCOLA DE AVIAÇÃO";"AVIÃO";"CESSNA AIRCRAFT";"150E";"C150";"PISTÃO";"MONOMOTOR";"726";"ATÉ 2250 KG";"2";"1965";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201001063484759";"PTBXF";"ESCOLA DE AVIAÇÃO";"AVIÃO";"CESSNA AIRCRAFT";"150E";"C150";"PISTÃO";"MONOMOTOR";"726";"ATÉ 2250 KG";"2";"1965";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201101179132530";"PTGHP";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1975";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"OUTRA FASE";"UNKNOWN";"OPERAÇÃO AGRÍCOLA";"DESTRUÍDA";"1";"2019-05-31"
"201411218243506";"PTGGW";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1976";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"200908262223038";"PTEMR";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"6";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201110221432277";"PTEMR";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"6";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SBGU";"SSHZ";"POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201206291634145";"PTEMR";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"6";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201809261801452";"PTLRP";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"58";"BE58";"PISTÃO";"BIMOTOR";"2449";"ENTRE 2250 E 5700 KG";"6";"1978";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SWXV";"SWHP";"POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201803091538233";"PTLRP";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"58";"BE58";"PISTÃO";"BIMOTOR";"2449";"ENTRE 2250 E 5700 KG";"6";"1978";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SBCY";"SIZX";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201207239394959";"PTECM";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-720C";"PA32";"PISTÃO";"MONOMOTOR";"1542";"ATÉ 2250 KG";"7";"1976";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"200904242858707";"PPFKI";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201001316256877";"PPFKI";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201510213188184";"PTLKW";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"210R";"C210";"PISTÃO";"MONOMOTOR";"1746";"ATÉ 2250 KG";"6";"1986";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SBDN";"SSJI";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201401034997551";"PTGQN";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201A";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1977";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"DESTRUÍDA";"1";"2019-05-31"
"201108068056871";"PPHBL";"AEROCLUBE";"AVIÃO";"CIA AERONAUTICA PAULISTA";"CAP-4";"PAUL";"PISTÃO";"MONOMOTOR";"587";"ATÉ 2250 KG";"2";"1948";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"SUBIDA";"EN ROUTE";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"200910145372866";"PTUEP";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201A";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1989";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"SJCE";"SJCE";"NAVEGAÇÃO A BAIXA ALTURA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"200909213842890";"PTLMU";"ÓRGÃO PÚBLICO";"AVIÃO";"BEECH AIRCRAFT";"58";"BE58";"PISTÃO";"BIMOTOR";"2449";"ENTRE 2250 E 5700 KG";"6";"1982";"ESTADOS UNIDOS";"BRASIL";"ADE";"ADMINISTRAÇÃO DIRETA";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"OPERAÇÃO POLICIAL";"LEVE";"0";"2019-05-31"
"201304231797717";"PTVKJ";"ÓRGÃO PÚBLICO";"AVIÃO";"EMBRAER";"EMB-820C CARAJA";"PAT4";"TURBOÉLICE";"BIMOTOR";"3629";"ENTRE 2250 E 5700 KG";"8";"1988";"BRASIL";"BRASIL";"ADF";"ADMINISTRAÇÃO DIRETA";"****";"****";"MANOBRA";"MANEUVERING";"OPERAÇÃO POLICIAL";"NENHUM";"0";"2019-05-31"
"201011158309977";"PPHLV";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C-1";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1962";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"2";"2019-05-31"
"200912204775821";"PPGMI";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSBL";"SSBL";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201507056625250";"PPGMI";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSBL";"SSBL";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201110277106086";"PPGMI";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSBL";"SSBL";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201208084226418";"PTDZA";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"A188A";"C188";"PISTÃO";"MONOMOTOR";"1497";"ATÉ 2250 KG";"1";"1971";"ESTADOS UNIDOS";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"DECOLAGEM";"TAKEOFF";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201602171442191";"PTDZA";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"A188A";"C188";"PISTÃO";"MONOMOTOR";"1497";"ATÉ 2250 KG";"1";"1971";"ESTADOS UNIDOS";"BRASIL";"SAE-XX";"ESPECIALIZADA";"****";"****";"DECOLAGEM";"TAKEOFF";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201202208574103";"PPGXN";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1961";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201002118902902";"PTHOZ";"OPERADOR DE AERONAVE";"HELICÓPTERO";"BELL HELICOPTER";"206B";"B06";"TURBOEIXO";"MONOMOTOR";"1451";"ATÉ 2250 KG";"5";"1976";"FRANÇA";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CRUZEIRO";"EN ROUTE";"TÁXI AÉREO";"NENHUM";"0";"2019-05-31"
"201309291492554";"PTVHR";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-711ST";"P28T";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"4";"1989";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SNOZ";"SNCP";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201204153693005";"PTLSL";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"172RG";"C72R";"PISTÃO";"MONOMOTOR";"1202";"ATÉ 2250 KG";"4";"1981";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SBBI";"SDBW";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201003204915195";"PTKDZ";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"182P";"C182";"PISTÃO";"MONOMOTOR";"1338";"ATÉ 2250 KG";"5";"1974";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"****";"SUBIDA";"EN ROUTE";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201503282991896";"PTKDZ";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"182P";"C182";"PISTÃO";"MONOMOTOR";"1338";"ATÉ 2250 KG";"5";"1974";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SNAG";"SNAG";"SUBIDA";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201508138970117";"PTOQW";"OPERADOR DE AERONAVE";"AVIÃO";"CHINCUL SACAIFI";"PA-25-260";"PA25";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"1";"1992";"NÃO IDENTIFICADO";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201306266731281";"PPFKY";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201509305148298";"PTVCA";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-720D";"PA32";"PISTÃO";"MONOMOTOR";"1633";"ATÉ 2250 KG";"7";"1986";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SWNK";"SWUI";"CRUZEIRO";"EN ROUTE";"TÁXI AÉREO";"SUBSTANCIAL";"0";"2019-05-31"
"201105156691874";"PTHVK";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22 BETA";"R22";"PISTÃO";"MONOMOTOR";"622";"ATÉ 2250 KG";"2";"1990";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201107118288759";"PTHVK";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22 BETA";"R22";"PISTÃO";"MONOMOTOR";"622";"ATÉ 2250 KG";"2";"1990";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBMT";"SBMT";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"200902168308376";"PTHVD";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22";"R22";"PISTÃO";"MONOMOTOR";"621";"ATÉ 2250 KG";"2";"1989";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBJR";"SBJR";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201101315184620";"PTBII";"OPERADOR DE AERONAVE";"AVIÃO";"PIPER AIRCRAFT";"PA-25-235";"PA25";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"1";"1968";"ESTADOS UNIDOS";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201512134979065";"PTWPP";"OPERADOR PARTICULAR";"AVIÃO";"MAULE AIRCRAFT";"M-7-235B";"M7";"PISTÃO";"MONOMOTOR";"1134";"ATÉ 2250 KG";"5";"1995";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SSBG";"SSBG";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201501204064742";"PTHYA";"OPERADOR DE AERONAVE";"HELICÓPTERO";"HELIBRAS";"AS 355 F2";"AS55";"TURBOEIXO";"BIMOTOR";"2540";"ENTRE 2250 E 5700 KG";"6";"1992";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SWKO";"SWKO";"RETA FINAL";"APPROACH";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"201206281694764";"PTHYA";"OPERADOR DE AERONAVE";"HELICÓPTERO";"HELIBRAS";"AS 355 F2";"AS55";"TURBOEIXO";"BIMOTOR";"2540";"ENTRE 2250 E 5700 KG";"6";"1992";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CRUZEIRO";"EN ROUTE";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"201704191506208";"PTUJI";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-202";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1994";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201810301622405";"PTUJI";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-202";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1994";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"SSOD";"SSOD";"MANOBRA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"DESTRUÍDA";"0";"2019-05-31"
"200912042794415";"PTYAS";"OPERADOR PARTICULAR";"HELICÓPTERO";"ROBINSON HELICOPTER";"R44";"R44";"PISTÃO";"MONOMOTOR";"1088";"ATÉ 2250 KG";"4";"1994";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201304245195769";"PPELB";"ÓRGÃO PÚBLICO";"HELICÓPTERO";"EUROCOPTER FRANCE";"SA 365 N1";"AS65";"TURBOEIXO";"BIMOTOR";"4100";"ENTRE 2250 E 5700 KG";"9";"1990";"FRANÇA";"BRASIL";"ADE";"ADMINISTRAÇÃO DIRETA";"****";"****";"MANOBRA";"MANEUVERING";"OPERAÇÃO POLICIAL";"NENHUM";"0";"2019-05-31"
"201610130913434";"PTDJT";"OPERADOR DE AERONAVE";"AVIÃO";"PIPER AIRCRAFT";"PA-25-260";"PA25";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"1";"1969";"ESTADOS UNIDOS";"BRASIL";"SAE-XX";"ESPECIALIZADA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201812181150294";"PTWJJ";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"A188B";"C188";"PISTÃO";"MONOMOTOR";"1905";"ATÉ 2250 KG";"1";"1978";"ESTADOS UNIDOS";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"DECOLAGEM";"TAKEOFF";"OPERAÇÃO AGRÍCOLA";"LEVE";"0";"2019-05-31"
