ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia
510263;201906;469;70425.0
510267;201906;895;133736.0
510268;201906;501;98631.0
510269;201906;304;48070.0
510270;201906;1051;220817.0
510279;201906;604;107699.0
510285;201906;371;50522.0
510300;201906;1595;296745.0
510305;201906;319;55879.0
510310;201906;290;45332.0
510320;201906;1024;145811.0
510325;201906;1924;322587.0
510330;201906;995;265189.0
510335;201906;1963;442446.0
510336;201906;164;34796.0
510337;201906;484;65878.0
510340;201906;21406;2807990.0
510343;201906;332;60505.0
510345;201906;472;93589.0
510350;201906;884;152027.0
510360;201906;724;174502.0
510370;201906;658;159050.0
510380;201906;130;20686.0
510385;201906;462;150970.0
510390;201906;429;91287.0
510395;201906;250;58529.0
510410;201906;2013;405948.0
510420;201906;860;122752.0
510450;201906;84;11240.0
510452;201906;236;47745.0
510454;201906;385;84181.0
510455;201906;309;51705.0
510460;201906;783;126024.0
510480;201906;1339;224253.0
510490;201906;769;144391.0
510500;201906;439;62672.0
510510;201906;1103;187460.0
510515;201906;1199;194817.0
510517;201906;315;41339.0
510520;201906;622;101927.0
510523;201906;483;86040.0
510525;201906;2181;411753.0
510530;201906;249;52558.0
510550;201906;955;166513.0
510558;201906;889;178587.0
510560;201906;382;65992.0
510562;201906;1776;267495.0
510590;201906;1392;287504.0
510600;201906;399;74119.0
510610;201906;1011;204269.0
510615;201906;863;161420.0
510617;201906;434;115640.0
510618;201906;473;87439.0
510619;201906;122;19614.0
510620;201906;191;22345.0
510621;201906;379;57686.0
510622;201906;1142;149290.0
510623;201906;753;115735.0
510624;201906;193;33677.0
510625;201906;494;77602.0
510626;201906;361;50988.0
510627;201906;135;19757.0
510628;201906;598;101072.0
510629;201906;562;89199.0
510630;201906;676;112565.0
510631;201906;280;64037.0
510637;201906;1016;135850.0
510642;201906;2322;440814.0
510645;201906;261;40298.0
510650;201906;3923;698853.0
510665;201906;445;84561.0
510670;201906;141;26975.0
510675;201906;1603;233335.0
510677;201906;772;145948.0
510680;201906;125;17821.0
510682;201906;502;74041.0
510685;201906;235;44246.0
510700;201906;1736;384172.0
510704;201906;2432;359980.0
510706;201906;807;221681.0
510710;201906;767;122686.0
510715;201906;197;36479.0
510718;201906;599;113814.0
510719;201906;141;24154.0
510720;201906;309;47410.0
510724;201906;265;50581.0
510726;201906;276;50795.0
510729;201906;96;14000.0
510730;201906;973;153538.0
510735;201906;504;123914.0
510740;201906;280;46821.0
510757;201906;220;34011.0
510760;201906;9786;1320226.0
510770;201906;1867;366204.0
510774;201906;133;26757.0
510775;201906;142;20279.0
510776;201906;113;18548.0
510777;201906;752;131385.0
510779;201906;237;63971.0
510780;201906;1364;216246.0
510785;201906;360;54492.0
510787;201906;584;68817.0
510788;201906;191;33408.0
510790;201906;3074;446847.0
510792;201906;1854;301047.0
510794;201906;331;48017.0
510795;201906;1728;278793.0
510800;201906;484;69695.0
510805;201906;495;73286.0
510810;201906;222;31590.0
510820;201906;197;30880.0
510830;201906;362;88555.0
510835;201906;194;37944.0
510840;201906;18636;3045134.0
510850;201906;341;44971.0
510860;201906;522;67029.0
510880;201906;261;38393.0
510885;201906;154;26014.0
510890;201906;245;44373.0
510895;201906;433;69829.0
520005;201906;1030;167381.0
520010;201906;706;99074.0
520013;201906;766;115384.0
520015;201906;166;25532.0
520017;201906;507;98805.0
520020;201906;175;32124.0
520025;201906;19850;3930247.0
520030;201906;2638;511427.0
520050;201906;147;23465.0
520055;201906;510;100926.0
520060;201906;432;65672.0
520080;201906;752;130807.0
520082;201906;443;63678.0
520085;201906;339;48270.0
520090;201906;371;59721.0
520110;201906;8946;1050536.0
520120;201906;41;7814.0
520130;201906;1506;220786.0
520140;201906;10776;1316010.0
520145;201906;199;32241.0
520150;201906;204;35826.0
520160;201906;276;42353.0
520170;201906;2289;441873.0
520180;201906;974;174394.0
520215;201906;769;118279.0
520235;201906;156;21532.0
520250;201906;381;49272.0
520260;201906;249;33155.0
520280;201906;268;40281.0
520310;201906;330;45466.0
520320;201906;684;134991.0
520330;201906;1460;275942.0
520340;201906;933;155474.0
520350;201906;1115;151238.0
520355;201906;648;94524.0
520357;201906;385;86983.0
520360;201906;260;38192.0
520380;201906;404;80596.0
520390;201906;267;37768.0
520393;201906;171;25819.0
520396;201906;428;65489.0
520400;201906;785;159744.0
520410;201906;569;100929.0
520420;201906;201;36987.0
520425;201906;448;66032.0
520430;201906;279;33864.0
520440;201906;782;107386.0
520450;201906;2761;324296.0
520455;201906;223;33295.0
520460;201906;513;97060.0
520465;201906;414;81259.0
520470;201906;929;141410.0
520480;201906;265;40590.0
520485;201906;913;182567.0
520490;201906;1806;282426.0
520495;201906;879;167728.0
520500;201906;456;66621.0
520505;201906;297;57326.0
520510;201906;1929;314071.0
520520;201906;440;63202.0
520530;201906;723;114521.0
520540;201906;627;93282.0
520545;201906;317;54174.0
520547;201906;328;52609.0
520549;201906;6648;1243418.0
520551;201906;2610;466272.0
520552;201906;426;84322.0
520570;201906;167;23824.0
520580;201906;1111;164342.0
520590;201906;294;41814.0
520620;201906;3715;618293.0
520630;201906;192;28287.0
520640;201906;898;131255.0
520650;201906;332;56588.0
520660;201906;86;11969.0
520670;201906;532;103968.0
520680;201906;265;36573.0
520690;201906;115;16295.0
520710;201906;171;24875.0
520725;201906;702;129606.0
520735;201906;225;38289.0
520740;201906;916;150983.0
520750;201906;235;38592.0
520753;201906;591;94547.0
520760;201906;630;138441.0
520780;201906;592;92280.0
520790;201906;1388;233874.0
520800;201906;7487;1243842.0
520810;201906;601;92290.0
520815;201906;155;24665.0
520830;201906;962;170438.0
520840;201906;1070;137383.0
520850;201906;215;28650.0
520860;201906;2224;348011.0
520870;201906;27737;3934695.0
520880;201906;2306;362348.0
520890;201906;1305;210279.0
520910;201906;1173;164366.0
520915;201906;184;26847.0
520920;201906;1646;263829.0
520929;201906;242;34346.0
520940;201906;559;125367.0
520945;201906;266;34447.0
520960;201906;503;69559.0
520970;201906;896;129173.0
520980;201906;282;39851.0
520990;201906;1680;310951.0
520993;201906;443;82876.0
520995;201906;856;127748.0
521000;201906;2213;333691.0
521010;201906;1651;297941.0
521015;201906;322;42382.0
521020;201906;561;68237.0
521030;201906;134;19713.0
521040;201906;2976;420561.0
521056;201906;321;43728.0
521060;201906;379;56099.0
521080;201906;258;43264.0
521090;201906;863;112637.0
521100;201906;767;121339.0
521120;201906;1699;265282.0
521130;201906;277;47564.0
521140;201906;434;65482.0
521150;201906;4035;579249.0
521160;201906;257;37526.0
521170;201906;487;77488.0
521180;201906;3155;539094.0
521190;201906;2152;336776.0
521200;201906;293;51576.0
521205;201906;324;56724.0
521210;201906;139;16468.0
521220;201906;1070;152257.0
521225;201906;128;23125.0
521230;201906;676;108163.0
521250;201906;12736;1809274.0
521260;201906;251;38695.0
521270;201906;1175;189804.0
521280;201906;753;119628.0
521290;201906;188;34860.0
521295;201906;553;88189.0
521300;201906;996;175454.0
521305;201906;260;42781.0
521308;201906;1926;354283.0
521310;201906;2565;416855.0
521340;201906;204;35615.0
521350;201906;1101;207822.0
521370;201906;253;32490.0
521375;201906;395;64333.0
521377;201906;805;153605.0
521380;201906;1320;237847.0
521385;201906;282;51326.0
521390;201906;273;34443.0
521400;201906;1264;254696.0
521405;201906;519;86712.0
521410;201906;352;53005.0
521440;201906;414;56261.0
521450;201906;1209;183429.0
521460;201906;2124;280371.0
521470;201906;135;21472.0
521480;201906;81;11959.0
521483;201906;906;124773.0
521486;201906;894;157721.0
521487;201906;164;23660.0
521490;201906;453;94712.0
521500;201906;1004;222745.0
521520;201906;244;36166.0
521523;201906;4735;726083.0
521525;201906;525;86563.0
521530;201906;535;78896.0
521540;201906;291;42662.0
521550;201906;310;45444.0
521560;201906;1739;285459.0
521565;201906;333;51812.0
521570;201906;666;88158.0
521580;201906;88;13162.0
521590;201906;274;42002.0
521600;201906;76;12732.0
521630;201906;447;64783.0
521640;201906;605;91995.0
521645;201906;164;22726.0
521680;201906;352;40598.0
521690;201906;267;51644.0
521710;201906;684;110287.0
521720;201906;868;140549.0
521730;201906;1195;158725.0
521740;201906;1495;213265.0
521760;201906;6231;928862.0
521770;201906;913;116666.0
521800;201906;2337;358895.0
521805;201906;218;30892.0
521810;201906;256;45125.0
521830;201906;2888;507888.0
521839;201906;253;41329.0
521850;201906;999;129972.0
521860;201906;452;73453.0
521870;201906;210;29866.0
521878;201906;200;37770.0
521880;201906;5705;900580.0
521890;201906;726;89913.0
521900;201906;350;45650.0
521910;201906;425;70923.0
521920;201906;167;28551.0
521925;201906;295;49169.0
521930;201906;1653;237759.0
521935;201906;384;54439.0
521940;201906;418;67873.0
521945;201906;224;35275.0
521950;201906;331;48647.0
521960;201906;255;49317.0
521970;201906;1553;292626.0
521971;201906;213;29674.0
521973;201906;602;130622.0
521975;201906;6658;1076275.0
521980;201906;1400;230793.0
521990;201906;502;82330.0
522000;201906;1195;233410.0
522005;201906;126;21108.0
522010;201906;1238;166716.0
522015;201906;361;57259.0
522020;201906;1809;257218.0
522026;201906;249;45066.0
522028;201906;163;23096.0
522040;201906;1302;230597.0
522045;201906;5104;756084.0
522050;201906;339;54768.0
522060;201906;1160;187482.0
522068;201906;992;195204.0
522070;201906;344;69335.0
522100;201906;252;41499.0
522108;201906;533;110271.0
522119;201906;653;105358.0
522130;201906;160;26712.0
522140;201906;4753;685323.0
522145;201906;317;48224.0
522150;201906;304;42571.0
522155;201906;401;67277.0
522157;201906;321;69120.0
522160;201906;1165;136256.0
522170;201906;1096;159801.0
522180;201906;63;8673.0
522185;201906;6491;873329.0
522190;201906;243;34132.0
522200;201906;290;42444.0
522205;201906;854;133428.0
522220;201906;538;85596.0
522230;201906;544;77024.0
